id,bbox,country,code,vegetation,All occurances,All species,All genus,All family,All shannon,All simpson,Plants occurances,Plants species,Plants genus,Plants family,Plants shannon,Plants simpson,Animals occurances,Animals species,Animals genus,Animals family,Animals shannon,Animals simpson,Birds occurances,Birds species,Birds genus,Birds family,Birds shannon,Birds simpson,Insects occurances,Insects species,Insects genus,Insects family,Insects shannon,Insects simpson
18NZN,"[-72.28920254989983, 6.231557817285321, -71.29068023485137, 7.229727890841263]",Colombia,CO,82.886761,8999,131,122,56,3.514365095530271,0.8976667899864348,9,,,,,,8990,121.0,110.0,53.0,4.1770681761517325,0.9745545646605718,6894,116.0,103.0,37.0,4.236574259066045,0.9782359081419624,867,64.0,48.0,21.0,2.56513541411068,0.8456692143184253
18PTQ,"[-77.72887582429209, 8.044543172576688, -77.42424716156721, 9.038440026023146]",Colombia,CO,48.273417,6438,116,105,52,1.9350315915570335,0.6005474863827568,94,,,,,,6343,124.0,111.0,56.0,1.221195643122044,0.38185267380135435,6058,123.0,109.0,46.0,2.6031610206048716,0.8430866474816556,139,,,,,
18PUQ,"[-76.81952341687064, 8.04955600058677, -75.81859647098474, 9.04582460547427]",Colombia,CO,62.109244,19631,109,96,40,4.2348800130707405,0.979467360100516,45,,,,,,19582,93.0,86.0,41.0,3.966856323570701,0.9689647003079839,19118,108.0,96.0,38.0,3.930949943973221,0.960177034428795,224,37.0,42.0,28.0,3.57832383635115,0.9951219512195122
18PUR,"[-76.82430239021635, 8.953811758578606, -75.82051898876169, 9.950395679159014]",Colombia,CO,12.181722,10743,95,83,38,3.675235700938287,0.9494344453360847,13,,,,,,10728,110.0,93.0,39.0,4.272278524131455,0.9819537322569095,10603,106.0,90.0,41.0,3.7472036732945884,0.956064750748238,87,,,,,
18PVQ,"[-75.34663350184334, 8.05312499695229, -74.91119190100197, 9.046732607412672]",Colombia,CO,62.952638,25013,112,99,45,4.2304378090409305,0.9807753898711515,76,,,,,,24931,107.0,98.0,48.0,4.023045040293609,0.972385339553868,23668,97.0,84.0,38.0,3.7724191428810396,0.9536588580277421,32,,,,,
18PVR,"[-75.00791618747421, 9.55115806385219, -74.9109584896361, 9.951396178480556]",Colombia,CO,77.984172,35890,130,114,56,4.201568461313928,0.9727381333194065,1223,74.0,67.0,29.0,3.835904415121365,0.9728643216080402,34645,124.0,108.0,49.0,4.299622567991369,0.9802065901090657,33043,108.0,89.0,41.0,4.21538195450308,0.9791083262845833,535,75.0,76.0,43.0,4.172758743682486,0.9906593406593407
18PVS,"[-75.91526602582242, 9.861175024362447, -74.91070183476725, 10.855468267007058]",Colombia,CO,35.874546,102954,108,95,46,3.917714566011489,0.9607933377164146,2990,80.0,68.0,37.0,3.9286710797647193,0.9745190599461956,99964,117.0,106.0,48.0,3.713081470479099,0.9358871475610414,98570,118.0,104.0,43.0,3.6830351603093137,0.9395588522509033,372,117.0,108.0,38.0,4.515025149478895,0.9903517587939699
18PVT,"[-75.91814090238354, 10.765680180126079, -74.91042129920672, 11.760029965196582]",Colombia,CO,1.988278,3910,102,85,41,3.891612959766794,0.9655932100911468,8,,,,,,3902,108.0,96.0,46.0,3.796827683755959,0.9569359006418271,3814,93.0,79.0,32.0,3.4927842744655657,0.917532695447817,55,,,,,
18PWQ,"[-75.00018198388456, 8.640315187087868, -74.90791667239827, 9.046743365203026]",Colombia,CO,70.777011,1900,104,94,39,4.081193870774885,0.9752724906458435,2,,,,,,1897,103.0,90.0,37.0,4.052664510903279,0.975168445756681,1880,105.0,90.0,38.0,4.086918923409434,0.9772023303547364,6,,,,,
18PWR,"[-75.00018246218751, 8.95819784860996, -74.71086113681066, 9.951408032160955]",Colombia,CO,71.167761,4228,90,104,60,3.878090665522974,0.9657571385245977,141,,,,,,3801,90.0,87.0,46.0,3.613313726735406,0.9366550956831331,3489,101.0,85.0,36.0,3.622747311583976,0.9441430735866433,124,,,,,
18PWS,"[-75.00018298812068, 9.862009885458232, -74.5036838282313, 10.855481221715785]",Colombia,CO,51.820529,6304,101,91,44,3.658220725471716,0.9532365937337303,13,,,,,,6268,101.0,91.0,46.0,4.038775611179564,0.9731539248530562,5324,100.0,88.0,44.0,3.892134509904401,0.9634801665570897,892,19.0,26.0,37.0,1.1231099974618495,0.4435159043854696
18PWT,"[-75.00018356298982, 10.766225000449218, -74.27305065093144, 11.76004402797152]",Colombia,CO,14.258631,277395,130,106,47,4.391610400839318,0.9829957564631173,2341,85.0,85.0,57.0,3.7031915525880956,0.9438880328710837,274595,127.0,106.0,39.0,4.156485159550876,0.9721180525448713,266261,126.0,108.0,38.0,3.794083460279995,0.9424186656851606,3869,67.0,90.0,61.0,0.10758874342062626,0.02505931014456042
18PXQ,"[-74.09247236774894, 8.049153270680904, -73.0913531470573, 9.045614140293527]",Colombia,CO,84.685427,5229,122,109,45,4.15267619437495,0.9731461352657005,253,19.0,27.0,21.0,0.5871869668346236,0.18095238095238098,4884,125.0,106.0,42.0,2.792295408774013,0.7367533533707797,4835,118.0,104.0,42.0,4.266473910130722,0.9795237191784191,22,,,,,
18PXR,"[-74.09034105704096, 8.953363108136577, -73.08634043091317, 9.950163774144059]",Colombia,CO,64.541739,20351,120,122,61,4.1745924800984655,0.9751790133641314,6557,51.0,49.0,29.0,3.0092618629584953,0.9200314372728166,13505,119.0,118.0,57.0,4.062211407375553,0.9682107864389145,9616,116.0,100.0,42.0,4.161470761052342,0.9735880398671096,2108,62.0,81.0,33.0,3.3399681846549476,0.9414135300020707
18PXS,"[-74.08797481541468, 9.856984049085481, -73.08082857368225, 10.854121391354942]",Colombia,CO,70.16781,14143,119,99,44,4.066613098794624,0.961495233452497,61,,,,,,14081,112.0,96.0,41.0,3.8145797770735497,0.9480751506557958,13582,105.0,89.0,36.0,4.094916172664676,0.9744505494505494,71,,,,,
18PXT,"[-74.08536779089447, 10.761096329916946, -73.07480390111924, 11.7585678866461]",Colombia,CO,41.461852,195974,128,108,44,3.8330390712165276,0.9250053398985981,1054,102.0,90.0,51.0,4.446574388290877,0.9912933067295483,194862,132.0,105.0,43.0,1.0551978850060388,0.2736010882755415,190836,138.0,119.0,43.0,4.4232735532466805,0.9827463024858135,1413,118.0,109.0,46.0,4.649443335089875,0.9950157196534009
18PYQ,"[-72.82566088877579, 8.043948211468988, -72.18260504763872, 9.038615546437905]",Colombia,CO,92.812192,238,77,78,46,2.6326490579814026,0.8579767277895838,4,,,,,,206,79.0,68.0,35.0,2.74635969536509,0.8699265411811453,200,,,,,,1,,,,,
18PYS,"[-72.4248669902009, 9.850589559763906, -72.16708315873994, 10.842740294777286]",Colombia,CO,58.755606,49089,118,96,34,4.300908940042153,0.9812133700859047,320,105.0,134.0,71.0,4.564179489910699,0.9956395348837209,48766,125.0,104.0,32.0,4.344891887825224,0.981859859166543,48215,112.0,91.0,31.0,4.071516356412456,0.9699121802214585,462,87.0,74.0,24.0,4.03430362901828,0.97643219724438
18PYT,"[-73.17134387649257, 10.754102422683872, -72.15819793085558, 11.75414368539689]",Colombia,CO,56.040144,71567,105,91,41,3.726901033977566,0.9595610460361148,103,,,,,,71462,108.0,90.0,43.0,1.43756721643791,0.4070886877705129,69847,100.0,91.0,44.0,1.4785907254739086,0.5474098770577204,657,103.0,76.0,28.0,3.3481559895520427,0.9240255962769052
18PYU,"[-73.15968350954383, 12.29779351655729, -72.14854968218462, 12.658181429305365]",Colombia,CO,0.0,1742,80,64,35,3.619655437124343,0.9542634975663739,2,,,,,,1740,78.0,63.0,32.0,3.6469975925787383,0.9588331316855832,1695,81.0,63.0,32.0,3.4923767705676267,0.9467768238854161,0,,,,,
18PZU,"[-72.24872208464257, 11.65310433961178, -71.62016804970048, 12.499495858231592]",Colombia,CO,5.919566,1428,87,79,45,3.7179485048013534,0.9559969442322384,5,,,,,,1423,83.0,75.0,44.0,3.5777496979258103,0.951001390146127,1176,80.0,66.0,34.0,3.6593482909682558,0.9527336350921018,2,,,,,
19MDS,"[-69.90086960716289, -3.707532852984751, -68.91210665619465, -2.713837142510183]",Colombia,CO,95.898557,556,87,74,35,3.528921886292825,0.9500686632370625,0,,,,,,556,87.0,74.0,35.0,3.528921886292825,0.9500686632370625,556,87.0,74.0,35.0,3.528921886292825,0.9500686632370625,0,,,,,
19MDU,"[-69.899487062249, -1.89775531415847, -68.91224156616039, -0.904271008576932]",Colombia,CO,96.527541,221,82,72,34,3.893508210304149,0.972529469048415,0,,,,,,221,82.0,72.0,34.0,3.893508210304149,0.972529469048415,214,82.0,71.0,32.0,3.9120606964769866,0.9728528533824807,0,,,,,
19NBE,"[-71.30031835437134, 3.52759507083469, -70.71243029965957, 4.521894058835903]",Colombia,CO,61.92205,5734,101,96,58,4.260121000991082,0.9833494053359049,3151,34.0,31.0,19.0,2.6798010801097254,0.8850312166895081,2583,122.0,114.0,59.0,4.4343675747954885,0.9860408536879125,1646,103.0,89.0,40.0,4.129300148766428,0.9776844197497403,0,,,,,
19NBF,"[-71.10175648206572, 4.431755091822126, -70.7142995134155, 5.425787018912554]",Colombia,CO,67.222244,11619,118,112,69,4.021849885621297,0.9693247357607861,1460,51.0,49.0,34.0,3.5694904777129923,0.969776227840744,10153,113.0,105.0,57.0,2.6812032730104445,0.7559967213570248,9185,113.0,99.0,41.0,2.7495734275502484,0.7956894583375443,50,,,,,
19NBG,"[-70.91864942006677, 5.336624743967162, -70.71659930032197, 6.247149390614276]",Colombia,CO,88.289279,20892,101,91,45,3.327976070515584,0.9019653442196129,942,38.0,36.0,27.0,3.254214478767226,0.9547987616099072,19949,105.0,95.0,44.0,3.3253284854381184,0.9125625873402808,19549,108.0,93.0,40.0,3.630014238499659,0.9466818436055697,59,,,,,
19NBH,"[-71.71667490191344, 6.23758935706673, -70.71933152299242, 7.234568851431087]",Colombia,CO,92.92922,5506,106,93,44,4.189204260321605,0.976921979164543,1,,,,,,5505,108.0,95.0,43.0,4.061642815926567,0.9727707744433056,5427,107.0,92.0,37.0,4.143621187638175,0.9773572251301267,63,,,,,
19NCB,"[-70.79794310916196, 0.81602475957957, -69.81065914260708, 1.809636200232319]",Colombia,CO,97.546297,38462,138,120,47,4.093371063865933,0.9571310303303981,66,,,,,,38390,133.0,118.0,41.0,4.551167475533359,0.9880145397386777,37781,124.0,109.0,38.0,4.136281293455859,0.9736473226801233,397,106.0,98.0,39.0,4.439797861710206,0.9901581522357492
19NCD,"[-70.80061731826319, 2.624391970013801, -69.81142349011644, 3.618693063417555]",Colombia,CO,97.701204,8192,67,58,27,3.812986794580154,0.9718394850648697,0,,,,,,8192,67.0,58.0,27.0,3.812986794580154,0.9718394850648697,8192,67.0,58.0,27.0,3.812986794580154,0.9718394850648697,0,,,,,
19NCF,"[-70.80508864893815, 4.432704221100794, -69.81299510481792, 5.427676976856658]",Colombia,CO,56.867391,9720,98,89,44,3.9298166030303747,0.9670175438596491,33,,,,,,9686,97.0,91.0,47.0,3.1981822643252795,0.8831172758613738,9523,101.0,91.0,40.0,3.824694520353373,0.9531641151550163,24,,,,,
19NCG,"[-70.80800575565948, 5.337099218094433, -70.49166066483717, 6.330693358889125]",Colombia,CO,90.892237,2093,103,94,39,1.804065792387132,0.5101400251925068,3,,,,,,2090,94.0,89.0,37.0,1.7487953663626392,0.4875796103222154,2046,96.0,86.0,34.0,1.0156883539732906,0.27779635346725184,10,,,,,
19NCH,"[-70.71446242243267, 6.241698648168583, -69.81538261092751, 7.237094529962112]",Colombia,CO,89.816326,5989,118,102,43,4.28916660238477,0.9792698061089686,0,,,,,,5989,118.0,102.0,43.0,4.28916660238477,0.9792698061089686,5944,115.0,99.0,39.0,4.256838230979139,0.9803356286997683,2,,,,,
19NDF,"[-69.90301909922935, 4.434353699811479, -68.91189690664028, 5.428218998083705]",Colombia,CO,53.113681,210,105,99,47,4.116470480985081,0.9728487000768558,0,,,,,,210,105.0,99.0,47.0,4.116470480985081,0.9728487000768558,186,,,,,,0,,,,,
19NDG,"[-69.904479145842, 5.339086954762091, -68.91175443371272, 6.333034666252822]",Colombia,CO,55.37585,225,126,116,58,4.111944998083212,0.9689651618223046,0,,,,,,225,126.0,116.0,58.0,4.111944998083212,0.9689651618223046,181,,,,,,2,,,,,
19NED,"[-68.9839489804293, 2.625300850461498, -68.01152624810689, 3.618929918331932]",Colombia,CO,98.744899,201,106,93,44,4.206561687276177,0.9796227143960855,2,,,,,,199,,,,,,179,,,,,,13,,,,,
19NEE,"[-68.78922270362408, 3.5300513690387, -68.01042203555774, 4.523631395489018]",Colombia,CO,97.142464,327,123,106,45,4.516562809379441,0.9880088774056776,1,,,,,,326,122.0,106.0,43.0,4.514082346649317,0.9880474826033565,309,118.0,101.0,36.0,4.504613590177885,0.9883004433347737,13,,,,,
19NEG,"[-68.39547930587318, 5.338951471867806, -68.007468385398, 6.332255853994155]",Colombia,CO,69.784731,2116,70,69,39,3.8288867781795064,0.9727765888617926,0,,,,,,2116,70.0,69.0,39.0,3.8288867781795064,0.9727765888617926,1165,75.0,65.0,33.0,3.8301795533191743,0.9704955436720143,3,,,,,
19NFD,"[-68.10042436644677, 2.624261411267201, -67.11118398171534, 3.618609435170129]",Colombia,CO,96.320945,1741,93,86,38,3.356987675890713,0.9052362144839053,5,,,,,,1735,85.0,78.0,35.0,3.5978203488730256,0.9381113580195635,1707,91.0,82.0,33.0,3.662308950146058,0.9398694534186062,16,,,,,
19NFE,"[-68.09966525698796, 3.52865295114872, -67.10907511902118, 4.523363166051886]",Colombia,CO,88.774729,40261,142,119,38,4.3851477705727016,0.9808360282668583,67,,,,,,40188,144.0,127.0,42.0,4.068717632729171,0.9425133689839572,39661,137.0,113.0,36.0,4.209148105992693,0.9709720260556106,377,127.0,113.0,40.0,4.678508822912003,0.993619109947644
19NFF,"[-68.09868206679937, 4.432483427106242, -67.10649394534543, 5.427551341986956]",Colombia,CO,85.26659,809,95,87,41,4.094831416261983,0.9794513614738334,19,,,,,,789,98.0,90.0,41.0,4.084681538604397,0.978343949044586,760,95.0,86.0,36.0,4.1198870105122944,0.9803512512521712,7,,,,,
19NFG,"[-68.096753533996, 5.788134238421089, -67.9745322511715, 6.332254907725997]",Colombia,CO,48.738301,1910,102,93,44,4.169799460754167,0.9816600878826246,0,,,,,,1910,102.0,93.0,44.0,4.169799460754167,0.9816600878826246,1835,102.0,90.0,39.0,4.178477616200277,0.980516065157867,3,,,,,
19PBP,"[-71.75900905602974, 11.765063184184228, -71.62016804970048, 12.373111679628728]",Colombia,CO,12.759137,376,95,81,42,3.3489167085599014,0.9158949748903776,0,,,,,,376,95.0,81.0,42.0,3.3489167085599014,0.9158949748903776,369,91.0,76.0,38.0,3.364517368377955,0.9174588652082276,1,,,,,
18FWG,"[-75.00030036047328, -53.33699940017065, -73.37887347011907, -52.33894563935377]",Chile,CL,18.607824,312,40,39,28,1.55131249790417,0.6096573359862008,8,,,,,,304,34.0,32.0,21.0,1.5630946115120607,0.6054048550582606,293,29.0,27.0,17.0,1.5642037928571206,0.6083608574075888,0,,,,,
18FWJ,"[-74.9264488611976, -51.538623426988046, -73.41741526684368, -50.541445422905355]",Chile,CL,0.639352,292,49,44,32,2.084038261187184,0.7741178528272801,9,,,,,,282,42.0,36.0,25.0,2.0659142110633244,0.7806244179288097,277,38.0,32.0,23.0,1.8277599500308128,0.7455926748900572,0,,,,,
18FWL,"[-75.000277578043, -49.740689285440276, -73.47665838076827, -48.7433372246506]",Chile,CL,3.603151,484,53,47,35,1.5486699400995176,0.582829722855915,18,,,,,,463,47.0,41.0,27.0,1.678049416790774,0.64991127396014,459,44.0,38.0,26.0,1.5943373034819637,0.623281539005702,1,,,,,
18FWM,"[-75.00027257213519, -48.8409932472895, -73.50411808555579, -47.84378537779256]",Chile,CL,13.191813,1081,56,52,32,1.4440117311192795,0.4591303572349372,4,,,,,,1077,52.0,49.0,29.0,1.0203919686598069,0.3384233784204558,1072,46.0,44.0,29.0,1.4723883952289394,0.47095403898873356,1,,,,,
18FXF,"[-73.50155840656605, -53.646784311208044, -71.82514554523243, -53.20766283723696]",Chile,CL,0.302259,799,56,49,33,3.0095747863418,0.9219678499930626,14,,,,,,783,51.0,49.0,31.0,2.980828503968257,0.9203487112843838,736,49.0,43.0,25.0,2.800760523298802,0.907981924358337,1,,,,,
18FXG,"[-73.53213370727983, -53.32755145502751, -71.8518257868581, -52.30982826480947]",Chile,CL,52.198541,820,61,63,38,2.778117265931454,0.854449052409826,6,,,,,,771,57.0,54.0,33.0,3.0973725105834347,0.9155639249731363,738,57.0,49.0,26.0,2.9883555593162003,0.9038182665240586,0,,,,,
18FXH,"[-72.873586391042, -52.41661744667297, -71.91613130254991, -51.41234265506691]",Chile,CL,77.366197,9482,59,54,34,2.893101762685883,0.9031299924886281,177,,,,,,9300,54.0,48.0,29.0,2.702805600087841,0.8552960926267332,9120,58.0,52.0,35.0,2.77018181733413,0.881982909159347,18,,,,,
18FYF,"[-72.00539666693334, -53.743286097193455, -71.11908975891436, -53.1830355778738]",Chile,CL,0.171899,24635,64,58,34,3.3286387680366967,0.9462862541661133,230,88.0,70.0,45.0,4.140466263750573,0.9829119442022668,24375,61.0,55.0,36.0,2.8427682939686574,0.8824977725289611,24229,56.0,50.0,29.0,0.9921315821539767,0.33345031127104585,17,,,,,
18FYG,"[-70.81183254775519, -53.261129686471094, -70.35639281230168, -52.56518880801508]",Chile,CL,9.350874,43860,71,66,37,2.1988861125179953,0.7317378444105379,260,99.0,81.0,43.0,4.336113738933033,0.9869549769047257,43563,62.0,56.0,34.0,2.3709363894309092,0.8492042262110253,43266,62.0,59.0,34.0,2.1399699390391844,0.6803279979730407,50,,,,,
18GVN,"[-75.69711731911983, -47.94108171591088, -74.86930974068298, -46.951095748390955]",Chile,CL,6.812926,269,22,14,7,0.48358197699702055,0.1855813849535607,0,,,,,,269,22.0,14.0,7.0,0.48358197699702055,0.1855813849535607,269,22.0,14.0,7.0,0.48358197699702055,0.1855813849535607,0,,,,,
18GVP,"[-75.2892923440335, -47.04164506082812, -74.87152227975822, -46.08129037470854]",Chile,CL,25.232396,735,33,23,14,0.7758532161492142,0.2871662259419606,0,,,,,,735,33.0,23.0,14.0,0.7758532161492142,0.2871662259419606,734,33.0,23.0,13.0,1.187104099673312,0.45246102492052687,0,,,,,
18GVQ,"[-76.29510726335793, -46.14152638246479, -74.87363185494114, -45.14620721955015]",Chile,CL,2.574517,319,26,16,9,1.108575859924784,0.4096366242680308,0,,,,,,319,26.0,16.0,9.0,1.108575859924784,0.4096366242680308,317,25.0,15.0,8.0,1.0783411643261198,0.39513166153256285,0,,,,,
18GWA,"[-74.03842260773774, -39.80201815656645, -73.71760234742636, -39.74265571540028]",Chile,CL,0.0,1636,60,56,37,2.4670369475305036,0.7968069048047934,61,,,,,,1458,63.0,55.0,34.0,2.8423104480671735,0.8928632931927373,1421,56.0,49.0,28.0,2.676495917175819,0.8752516084944371,15,,,,,
18GWN,"[-75.000267808269, -47.941156072782434, -73.68203201506022, -46.944866037796444]",Chile,CL,16.268538,245,63,60,47,3.4430896734092427,0.9526331102705848,56,,,,,,185,,,,,,176,,,,,,3,,,,,
18GWQ,"[-74.90262253142802, -46.14098935434649, -73.57883732107268, -45.14475973190826]",Chile,CL,62.738287,326,38,33,22,1.7757071838002436,0.7063474793846236,0,,,,,,325,35.0,32.0,22.0,1.7574439133741706,0.6986929559963685,318,33.0,27.0,17.0,1.7834126223253954,0.7114856548883064,0,,,,,
18GWR,"[-74.52319835693402, -45.238412396278335, -73.60144799587574, -44.244602380289]",Chile,CL,60.98702,220,32,29,21,2.083209794008257,0.8032037926248938,5,,,,,,215,27.0,24.0,16.0,2.0695250396487483,0.8033084088725511,88,,,,,,0,,,,,
18GWS,"[-75.00024687784182, -43.37385812339544, -74.99342852219046, -43.35281502423788]",Chile,CL,0.0,685,80,88,80,1.8978785192966412,0.7921032245113351,33,,,,,,547,72.0,82.0,62.0,1.6083272870492349,0.50142566013312,322,65.0,58.0,31.0,1.8308141415822279,0.5692584701861118,28,,,,,
18GWT,"[-75.00024701796562, -43.40811054950531, -74.69203976915173, -42.45035642579598]",Chile,CL,0.0,13842,77,75,46,3.078245025241482,0.9253851241183684,591,95.0,83.0,59.0,4.333397932532731,0.9886934673366834,13210,78.0,73.0,37.0,2.6430519710341485,0.8275756982144329,12670,67.0,66.0,33.0,2.888745229934017,0.8999994276786072,160,,,,,
18GWU,"[-75.00024356548298, -42.54022840492139, -74.40963635900536, -41.54792462237225]",Chile,CL,2e-05,33991,80,72,40,2.842221540821759,0.8730560183256977,229,97.0,83.0,55.0,4.3281097641241395,0.9877163595756561,33755,80.0,78.0,38.0,2.944764762521912,0.910547663737726,33407,81.0,65.0,37.0,2.4556884032998267,0.7947382145308007,106,,,,,
18GWV,"[-75.00024014547253, -41.63993609878461, -74.1321782836818, -40.64597716078435]",Chile,CL,1.2e-05,7766,64,53,33,2.5245668867889917,0.870816366557083,205,109.0,81.0,60.0,4.504840717121077,0.991356783919598,7352,63.0,48.0,31.0,2.60025346129479,0.8451197225961212,7303,63.0,46.0,29.0,2.584779157669739,0.8692618381991255,14,,,,,
18GXA,"[-72.76305782858168, -40.716154908247226, -72.51628509097375, -40.095932354554364]",Chile,CL,85.516798,91739,76,73,44,2.255235876565246,0.7127032223590842,1226,123.0,110.0,69.0,4.606912716675589,0.9921608040201005,89862,66.0,64.0,37.0,3.328833712405631,0.9421449624110408,88587,59.0,57.0,32.0,1.8344162682373562,0.6284604291531726,412,97.0,97.0,55.0,4.367121796468519,0.9897835730608953
18GXN,"[-73.68597793083454, -46.949062202126434, -73.68466920187409, -46.94560519520087]",Chile,CL,0.0,3667,89,84,53,3.363230819156593,0.9139897435897436,474,94.0,77.0,51.0,4.315365350139261,0.9884924623115577,3181,74.0,72.0,38.0,3.4523149145557306,0.9432700694641487,3045,60.0,56.0,29.0,2.621169997357126,0.8058564336949534,41,,,,,
